boot_id,msg_seq,dev_ts_ms,host_ts,mode,raw_m,est_m,fps,meas_status,track_state,has_estimate,consecutive_valids,consecutive_invalids,last_good_ts_ms,restart_count,system_error,rate_mps,predicted_m,residual_m,rejected_by_gate,reject_reason,estimator_mode,test_id,cfg_alpha,cfg_beta,cfg_gate_m,cfg_min_dt_s,cfg_max_reject,cfg_preset_id,predict_hold_count,fw_version,schema_version
boot_a1b2c3d4,24,2400,2026-08-15T14:44:02.400,RAW,100.044,100.044,10,VALID,RAW,1,25,0,2400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,25,2500,2026-08-15T14:44:02.500,RAW,100.072,100.072,10,VALID,RAW,1,26,0,2500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,26,2600,2026-08-15T14:44:02.600,RAW,100.217,100.217,10,VALID,RAW,1,27,0,2600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,27,2700,2026-08-15T14:44:02.700,RAW,100.017,100.017,10,VALID,RAW,1,28,0,2700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,28,2800,2026-08-15T14:44:02.800,RAW,100.081,100.081,10,VALID,RAW,1,29,0,2800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,29,2900,2026-08-15T14:44:02.900,RAW,100.161,100.161,10,VALID,RAW,1,30,0,2900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,30,3000,2026-08-15T14:44:03.000,RAW,99.992,99.992,10,VALID,RAW,1,31,0,3000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,31,3100,2026-08-15T14:44:03.100,RAW,100.097,100.097,10,VALID,RAW,1,32,0,3100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,32,3200,2026-08-15T14:44:03.200,RAW,100.017,100.017,10,VALID,RAW,1,33,0,3200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,33,3300,2026-08-15T14:44:03.300,RAW,99.712,99.712,10,VALID,RAW,1,34,0,3300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,34,3400,2026-08-15T14:44:03.400,RAW,99.854,99.854,10,VALID,RAW,1,35,0,3400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,35,3500,2026-08-15T14:44:03.500,RAW,100.034,100.034,10,VALID,RAW,1,36,0,3500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,36,3600,2026-08-15T14:44:03.600,RAW,100.106,100.106,10,VALID,RAW,1,37,0,3600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,37,3700,2026-08-15T14:44:03.700,RAW,99.801,99.801,10,VALID,RAW,1,38,0,3700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,38,3800,2026-08-15T14:44:03.800,RAW,100.113,100.113,10,VALID,RAW,1,39,0,3800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,39,3900,2026-08-15T14:44:03.900,RAW,99.861,99.861,10,VALID,RAW,1,40,0,3900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,40,4000,2026-08-15T14:44:04.000,RAW,99.962,99.962,10,VALID,RAW,1,41,0,4000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,41,4100,2026-08-15T14:44:04.100,RAW,99.921,99.921,10,VALID,RAW,1,42,0,4100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,42,4200,2026-08-15T14:44:04.200,RAW,99.978,99.978,10,VALID,RAW,1,43,0,4200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,43,4300,2026-08-15T14:44:04.300,RAW,99.9,99.9,10,VALID,RAW,1,44,0,4300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,44,4400,2026-08-15T14:44:04.400,RAW,99.71,99.71,10,VALID,RAW,1,45,0,4400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,45,4500,2026-08-15T14:44:04.500,RAW,100.455,100.455,10,VALID,RAW,1,46,0,4500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,46,4600,2026-08-15T14:44:04.600,RAW,337.521,337.521,10,VALID,RAW,1,0,30,4600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,47,4700,2026-08-15T14:44:04.700,RAW,99.854,99.854,10,VALID,RAW,1,48,0,4700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,48,4800,2026-08-15T14:44:04.800,RAW,100.234,100.234,10,VALID,RAW,1,49,0,4800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,49,4900,2026-08-15T14:44:04.900,RAW,100.158,100.158,10,VALID,RAW,1,50,0,4900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,50,5000,2026-08-15T14:44:05.000,RAW,100.19,100.19,10,VALID,RAW,1,51,0,5000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,51,5100,2026-08-15T14:44:05.100,RAW,100.268,100.268,10,VALID,RAW,1,52,0,5100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,52,5200,2026-08-15T14:44:05.200,RAW,100.137,100.137,10,VALID,RAW,1,53,0,5200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,53,5300,2026-08-15T14:44:05.300,RAW,99.844,99.844,10,VALID,RAW,1,54,0,5300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,54,5400,2026-08-15T14:44:05.400,RAW,99.946,99.946,10,VALID,RAW,1,55,0,5400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,55,5500,2026-08-15T14:44:05.500,RAW,99.853,99.853,10,VALID,RAW,1,56,0,5500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,56,5600,2026-08-15T14:44:05.600,RAW,100.213,100.213,10,VALID,RAW,1,57,0,5600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,57,5700,2026-08-15T14:44:05.700,RAW,99.856,99.856,10,VALID,RAW,1,58,0,5700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,58,5800,2026-08-15T14:44:05.800,RAW,100.16,100.16,10,VALID,RAW,1,59,0,5800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,59,5900,2026-08-15T14:44:05.900,RAW,100.014,100.014,10,VALID,RAW,1,60,0,5900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,60,6000,2026-08-15T14:44:06.000,RAW,99.854,99.854,10,VALID,RAW,1,61,0,6000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,61,6100,2026-08-15T14:44:06.100,RAW,100.021,100.021,10,VALID,RAW,1,62,0,6100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,62,6200,2026-08-15T14:44:06.200,RAW,100.146,100.146,10,VALID,RAW,1,63,0,6200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,63,6300,2026-08-15T14:44:06.300,RAW,0.0,,10,INVALID,RAW,0,0,30,6200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,64,6400,2026-08-15T14:44:06.400,RAW,99.953,99.953,10,VALID,RAW,1,65,0,6400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,65,6500,2026-08-15T14:44:06.500,RAW,100.034,100.034,10,VALID,RAW,1,66,0,6500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,66,6600,2026-08-15T14:44:06.600,RAW,100.161,100.161,10,VALID,RAW,1,67,0,6600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,67,6700,2026-08-15T14:44:06.700,RAW,99.933,99.933,10,VALID,RAW,1,68,0,6700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,68,6800,2026-08-15T14:44:06.800,RAW,100.104,100.104,10,VALID,RAW,1,69,0,6800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,69,6900,2026-08-15T14:44:06.900,RAW,99.921,99.921,10,VALID,RAW,1,70,0,6900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,70,7000,2026-08-15T14:44:07.000,RAW,99.725,99.725,10,VALID,RAW,1,71,0,7000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,71,7100,2026-08-15T14:44:07.100,RAW,99.947,99.947,10,VALID,RAW,1,72,0,7100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,72,7200,2026-08-15T14:44:07.200,RAW,100.222,100.222,10,VALID,RAW,1,73,0,7200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,73,7300,2026-08-15T14:44:07.300,RAW,99.936,99.936,10,VALID,RAW,1,74,0,7300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,74,7400,2026-08-15T14:44:07.400,RAW,100.103,100.103,10,VALID,RAW,1,75,0,7400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,75,7500,2026-08-15T14:44:07.500,RAW,100.099,100.099,10,VALID,RAW,1,76,0,7500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,76,7600,2026-08-15T14:44:07.600,RAW,100.218,100.218,10,VALID,RAW,1,77,0,7600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,77,7700,2026-08-15T14:44:07.700,RAW,100.061,100.061,10,VALID,RAW,1,78,0,7700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,78,7800,2026-08-15T14:44:07.800,RAW,99.834,99.834,10,VALID,RAW,1,79,0,7800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,79,7900,2026-08-15T14:44:07.900,RAW,99.964,99.964,10,VALID,RAW,1,80,0,7900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,80,8000,2026-08-15T14:44:08.000,RAW,100.269,100.269,10,VALID,RAW,1,81,0,8000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,81,8100,2026-08-15T14:44:08.100,RAW,100.029,100.029,10,VALID,RAW,1,82,0,8100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,82,8200,2026-08-15T14:44:08.200,RAW,100.056,100.056,10,VALID,RAW,1,83,0,8200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,83,8300,2026-08-15T14:44:08.300,RAW,99.977,99.977,10,VALID,RAW,1,84,0,8300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,84,8400,2026-08-15T14:44:08.400,RAW,99.815,99.815,10,VALID,RAW,1,85,0,8400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,85,8500,2026-08-15T14:44:08.500,RAW,100.1,100.1,10,VALID,RAW,1,86,0,8500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,86,8600,2026-08-15T14:44:08.600,RAW,100.071,100.071,10,VALID,RAW,1,87,0,8600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,87,8700,2026-08-15T14:44:08.700,RAW,99.82,99.82,10,VALID,RAW,1,88,0,8700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,88,8800,2026-08-15T14:44:08.800,RAW,99.729,99.729,10,VALID,RAW,1,89,0,8800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,89,8900,2026-08-15T14:44:08.900,RAW,100.165,100.165,10,VALID,RAW,1,90,0,8900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,90,9000,2026-08-15T14:44:09.000,RAW,100.081,100.081,10,VALID,RAW,1,91,0,9000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,91,9100,2026-08-15T14:44:09.100,RAW,100.104,100.104,10,VALID,RAW,1,92,0,9100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,92,9200,2026-08-15T14:44:09.200,RAW,99.828,99.828,10,VALID,RAW,1,93,0,9200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,93,9300,2026-08-15T14:44:09.300,RAW,100.324,100.324,10,VALID,RAW,1,94,0,9300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,94,9400,2026-08-15T14:44:09.400,RAW,100.029,100.029,10,VALID,RAW,1,95,0,9400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,95,9500,2026-08-15T14:44:09.500,RAW,100.243,100.243,10,VALID,RAW,1,96,0,9500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,96,9600,2026-08-15T14:44:09.600,RAW,99.97,99.97,10,VALID,RAW,1,97,0,9600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,97,9700,2026-08-15T14:44:09.700,RAW,100.205,100.205,10,VALID,RAW,1,98,0,9700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,98,9800,2026-08-15T14:44:09.800,RAW,100.111,100.111,10,VALID,RAW,1,99,0,9800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,99,9900,2026-08-15T14:44:09.900,RAW,99.999,99.999,10,VALID,RAW,1,100,0,9900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
