boot_id,msg_seq,dev_ts_ms,host_ts,mode,raw_m,est_m,fps,meas_status,track_state,has_estimate,consecutive_valids,consecutive_invalids,last_good_ts_ms,restart_count,system_error,rate_mps,predicted_m,residual_m,rejected_by_gate,reject_reason,estimator_mode,test_id,cfg_alpha,cfg_beta,cfg_gate_m,cfg_min_dt_s,cfg_max_reject,cfg_preset_id,predict_hold_count,fw_version,schema_version
boot_a1b2c3d4,48,4800,2026-08-15T14:30:04.800,RAW,0,,10,INVALID,RAW,0,0,30,4700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,49,4900,2026-08-15T14:30:04.900,RAW,10.027,10.027,10,VALID,RAW,1,50,0,4900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,50,5000,2026-08-15T14:30:05.000,RAW,10.014,10.014,10,VALID,RAW,1,51,0,5000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,51,5100,2026-08-15T14:30:05.100,RAW,9.975,9.975,10,VALID,RAW,1,52,0,5100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,52,5200,2026-08-15T14:30:05.200,RAW,10.01,10.01,10,VALID,RAW,1,53,0,5200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,53,5300,2026-08-15T14:30:05.300,RAW,9.96,9.96,10,VALID,RAW,1,54,0,5300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,54,5400,2026-08-15T14:30:05.400,RAW,10.047,10.047,10,VALID,RAW,1,55,0,5400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,55,5500,2026-08-15T14:30:05.500,RAW,10.015,10.015,10,VALID,RAW,1,56,0,5500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,56,5600,2026-08-15T14:30:05.600,RAW,10.091,10.091,10,VALID,RAW,1,57,0,5600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,57,5700,2026-08-15T14:30:05.700,RAW,10.056,10.056,10,VALID,RAW,1,58,0,5700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,58,5800,2026-08-15T14:30:05.800,RAW,9.984,9.984,10,VALID,RAW,1,59,0,5800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,59,5900,2026-08-15T14:30:05.900,RAW,10.079,10.079,10,VALID,RAW,1,60,0,5900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,60,6000,2026-08-15T14:30:06.000,RAW,10.104,10.104,10,VALID,RAW,1,61,0,6000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,61,6100,2026-08-15T14:30:06.100,RAW,10.019,10.019,10,VALID,RAW,1,62,0,6100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,62,6200,2026-08-15T14:30:06.200,RAW,10.021,10.021,10,VALID,RAW,1,63,0,6200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,63,6300,2026-08-15T14:30:06.300,RAW,10.132,10.132,10,VALID,RAW,1,64,0,6300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,64,6400,2026-08-15T14:30:06.400,RAW,9.968,9.968,10,VALID,RAW,1,65,0,6400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,65,6500,2026-08-15T14:30:06.500,RAW,10.136,10.136,10,VALID,RAW,1,66,0,6500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,66,6600,2026-08-15T14:30:06.600,RAW,10.065,10.065,10,VALID,RAW,1,67,0,6600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,67,6700,2026-08-15T14:30:06.700,RAW,9.998,9.998,10,VALID,RAW,1,68,0,6700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,68,6800,2026-08-15T14:30:06.800,RAW,10.023,10.023,10,VALID,RAW,1,69,0,6800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,69,6900,2026-08-15T14:30:06.900,RAW,10.068,10.068,10,VALID,RAW,1,70,0,6900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,70,7000,2026-08-15T14:30:07.000,RAW,10.07,10.07,10,VALID,RAW,1,71,0,7000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,71,7100,2026-08-15T14:30:07.100,RAW,10.065,10.065,10,VALID,RAW,1,72,0,7100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,72,7200,2026-08-15T14:30:07.200,RAW,9.976,9.976,10,VALID,RAW,1,73,0,7200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,73,7300,2026-08-15T14:30:07.300,RAW,10.016,10.016,10,VALID,RAW,1,74,0,7300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,74,7400,2026-08-15T14:30:07.400,RAW,9.981,9.981,10,VALID,RAW,1,75,0,7400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,75,7500,2026-08-15T14:30:07.500,RAW,0,,10,INVALID,RAW,0,0,30,7400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,76,7600,2026-08-15T14:30:07.600,RAW,9.991,9.991,10,VALID,RAW,1,77,0,7600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,77,7700,2026-08-15T14:30:07.700,RAW,10.018,10.018,10,VALID,RAW,1,78,0,7700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,78,7800,2026-08-15T14:30:07.800,RAW,9.984,9.984,10,VALID,RAW,1,79,0,7800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,79,7900,2026-08-15T14:30:07.900,RAW,9.998,9.998,10,VALID,RAW,1,80,0,7900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,80,8000,2026-08-15T14:30:08.000,RAW,9.992,9.992,10,VALID,RAW,1,81,0,8000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,81,8100,2026-08-15T14:30:08.100,RAW,9.989,9.989,10,VALID,RAW,1,82,0,8100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,82,8200,2026-08-15T14:30:08.200,RAW,10.061,10.061,10,VALID,RAW,1,83,0,8200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,83,8300,2026-08-15T14:30:08.300,RAW,10.04,10.04,10,VALID,RAW,1,84,0,8300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,84,8400,2026-08-15T14:30:08.400,RAW,10.116,10.116,10,VALID,RAW,1,85,0,8400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,85,8500,2026-08-15T14:30:08.500,RAW,10.125,10.125,10,VALID,RAW,1,86,0,8500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,86,8600,2026-08-15T14:30:08.600,RAW,10.045,10.045,10,VALID,RAW,1,87,0,8600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,87,8700,2026-08-15T14:30:08.700,RAW,9.915,9.915,10,VALID,RAW,1,88,0,8700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,88,8800,2026-08-15T14:30:08.800,RAW,9.964,9.964,10,VALID,RAW,1,89,0,8800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,89,8900,2026-08-15T14:30:08.900,RAW,10.047,10.047,10,VALID,RAW,1,90,0,8900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,90,9000,2026-08-15T14:30:09.000,RAW,9.941,9.941,10,VALID,RAW,1,91,0,9000,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,91,9100,2026-08-15T14:30:09.100,RAW,9.868,9.868,10,VALID,RAW,1,92,0,9100,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,92,9200,2026-08-15T14:30:09.200,RAW,9.957,9.957,10,VALID,RAW,1,93,0,9200,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,93,9300,2026-08-15T14:30:09.300,RAW,10.122,10.122,10,VALID,RAW,1,94,0,9300,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,94,9400,2026-08-15T14:30:09.400,RAW,9.961,9.961,10,VALID,RAW,1,95,0,9400,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,95,9500,2026-08-15T14:30:09.500,RAW,10.041,10.041,10,VALID,RAW,1,96,0,9500,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,96,9600,2026-08-15T14:30:09.600,RAW,10.079,10.079,10,VALID,RAW,1,97,0,9600,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,97,9700,2026-08-15T14:30:09.700,RAW,9.991,9.991,10,VALID,RAW,1,98,0,9700,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,98,9800,2026-08-15T14:30:09.800,RAW,10.238,10.238,10,VALID,RAW,1,99,0,9800,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
boot_a1b2c3d4,99,9900,2026-08-15T14:30:09.900,RAW,10.092,10.092,10,VALID,RAW,1,100,0,9900,0,0,,,,0,,RAW_ONLY,9000,,,,0.1,,RAW,0,0.3.1,3
